Molecular_Weight,Isoelectric_Point,Aromaticity,Instability_Index,Aliphatic_Index,Net_Charge_pH7,Hydrophobicity_GRAVY,Positive_Residues,Negative_Residues,Shannon_Entropy,AAC_Q,AAC_R,AAC_H,AAC_M,AAC_G,AAC_L,AAC_W,AAC_C,AAC_P,AAC_S,AAC_I,AAC_K,AAC_A,AAC_E,AAC_V,AAC_F,AAC_Y,AAC_D,AAC_T,AAC_N,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,GO_Essential_Score,TARGET
53863.6435,6.202179909,0.114107884,40.8626971,95.62240664,-3.734779634,0.204979253,43,37,4.136409916,3.941908714,4.149377593,2.074688797,2.074688797,4.564315353,12.03319502,1.867219917,3.112033195,7.053941909,9.751037344,5.186721992,2.697095436,5.601659751,3.112033195,7.883817427,7.053941909,2.489626556,4.564315353,6.01659751,4.771784232,0.0,0.0,0.0,0.0,0.0,0.0,0
34902.1776,7.522435951,0.125,34.13339744,103.75,1.168203234,0.684935897,27,17,4.095601805,1.923076923,2.884615385,2.884615385,6.41025641,5.769230769,11.85897436,0.641025641,4.166666667,3.525641026,9.615384615,8.974358974,2.884615385,5.769230769,2.243589744,5.769230769,7.692307692,4.166666667,3.205128205,6.730769231,2.884615385,0.0,0.0,0.0,0.0,0.0,0.0,0
47479.757,5.161571693,0.08353222,47.24653938,76.77804296,-19.28164111,-0.560620525,59,65,4.187107158,4.057279236,5.966587112,3.341288783,2.14797136,6.443914081,8.591885442,0.477326969,2.386634845,5.966587112,7.159904535,5.727923628,4.77326969,5.011933174,7.875894988,5.489260143,4.295942721,3.579952267,7.637231504,3.818615752,5.250596659,0.0,0.0,0.0,0.0,0.0,0.0,0
40063.4925,6.291303444,0.088825215,54.48083095,74.87106017,-2.081246497,-0.599426934,54,51,4.160282917,4.871060172,4.584527221,1.432664756,3.151862464,5.157593123,8.88252149,0.859598854,2.29226361,6.59025788,7.163323782,6.303724928,9.455587393,4.011461318,8.595988539,4.011461318,4.297994269,3.724928367,6.017191977,5.157593123,3.438395415,2.0,0.0001097333479644,0.0,0.2214709181189715,7.334034102408732e-05,2.0,1
34516.4526,8.850687218,0.125401929,33.3003537,111.5434084,7.355396763,0.667845659,30,12,4.053455928,1.92926045,3.8585209,3.536977492,2.893890675,6.109324759,14.46945338,0.643086817,3.536977492,4.823151125,7.717041801,5.78778135,2.250803859,6.430868167,1.607717042,9.003215434,7.073954984,4.823151125,2.250803859,8.038585209,3.215434084,0.0,0.0,0.0,0.0,0.0,0.0,0
37921.0242,6.292440224,0.075528701,59.71148036,81.35951662,-3.534932488,-0.49939577,54,47,4.07227219,5.135951662,6.64652568,3.32326284,2.114803625,3.625377644,12.99093656,0.906344411,2.416918429,6.64652568,6.344410876,2.114803625,6.344410876,7.552870091,11.17824773,5.135951662,3.927492447,2.719033233,3.021148036,6.042296073,1.812688822,0.0,0.0,0.0,0.0,0.0,0.0,0
18207.6259,9.19243412,0.103658537,1.837804878,68.35365854,5.824077767,-0.369512195,28,18,4.1039426,1.829268293,4.87804878,2.43902439,2.43902439,10.97560976,4.268292683,0.609756098,2.43902439,3.048780488,6.097560976,7.926829268,9.756097561,4.87804878,4.87804878,5.487804878,7.926829268,1.829268293,6.097560976,6.707317073,5.487804878,0.0,0.0,0.0,0.0,0.0,0.0,0
6988.0475,4.629729271,0.112903226,30.3983871,86.4516129,-5.348681846,0.153225806,6,9,4.068811585,3.225806452,1.612903226,3.225806452,3.225806452,8.064516129,12.90322581,3.225806452,6.451612903,6.451612903,4.838709677,3.225806452,4.838709677,4.838709677,9.677419355,6.451612903,6.451612903,1.612903226,4.838709677,4.838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37563.4138,5.23711071,0.053221289,49.76554622,91.03641457,-9.78025324,0.043137255,30,32,4.002192111,3.081232493,3.361344538,2.240896359,3.081232493,5.602240896,8.403361345,0.280112045,0.56022409,10.08403361,7.56302521,4.201680672,2.801120448,13.44537815,4.481792717,9.803921569,1.960784314,3.081232493,4.481792717,7.00280112,4.481792717,58.0,0.0031822670909689,0.0012336157755703,0.3095365710904185,0.0133664367266501,2.0,1
31524.2378,4.501727867,0.003546099,58.66524823,32.55319149,-42.31401757,-1.990070922,60,102,3.349176429,2.482269504,3.191489362,0.0,2.127659574,10.28368794,1.063829787,0.0,0.0,2.482269504,3.191489362,2.127659574,18.08510638,6.737588652,25.88652482,4.609929078,0.0,0.354609929,10.28368794,2.836879433,4.255319149,0.0,0.0,0.0,0.0,0.0,6.0,0
1769.9116,6.460854149,0.0625,28.9875,73.125,-0.451568591,-0.71875,2,1,3.5,12.5,6.25,6.25,0.0,12.5,12.5,0.0,0.0,6.25,12.5,6.25,0.0,0.0,0.0,0.0,6.25,0.0,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0
24422.8032,7.009520912,0.101851852,23.1787037,87.96296296,0.018169779,-0.265740741,33,27,4.142473848,4.166666667,4.166666667,2.777777778,1.851851852,6.481481481,8.333333333,1.388888889,1.388888889,5.555555556,1.851851852,4.62962963,8.333333333,7.87037037,5.555555556,10.18518519,5.092592593,3.703703704,6.944444444,5.092592593,4.62962963,188.0,0.0103149347086579,0.0031187060746782,0.317936478039955,0.0173627069561783,6.0,1
25733.9261,6.330465508,0.056277056,34.37662338,93.63636364,-4.081005689,-0.350649351,37,26,4.072138638,6.060606061,6.493506494,6.926406926,1.731601732,9.090909091,12.12121212,1.731601732,0.865800866,6.926406926,4.329004329,3.463203463,2.597402597,6.493506494,6.060606061,9.090909091,2.597402597,1.298701299,5.194805195,3.03030303,3.896103896,7.0,0.0003840667178755,1.945759780053063e-05,0.273005947052422,0.0023916795021437,2.0,1
22773.8624,9.268893623,0.078817734,22.38522167,80.2955665,7.656433274,-0.481280788,36,26,4.066094562,2.463054187,5.418719212,0.985221675,2.463054187,7.881773399,7.881773399,0.985221675,1.97044335,0.985221675,6.896551724,8.374384236,11.33004926,6.896551724,5.911330049,3.448275862,4.433497537,2.463054187,6.896551724,6.403940887,5.911330049,3.0,0.0001646000219466,0.000215498834403,0.1961683613919419,2.1745495443294626e-06,2.0,1
67768.3729,9.228987694,0.076033058,42.00466116,72.95867769,27.67845873,-0.413553719,97,54,4.192284101,4.132231405,5.289256198,2.644628099,2.644628099,6.115702479,8.099173554,0.661157025,4.462809917,5.950413223,8.760330579,4.79338843,8.099173554,4.462809917,5.123966942,6.280991736,4.79338843,2.148760331,3.801652893,5.454545455,6.280991736,0.0,0.0,0.0,0.0,0.0,2.0,0
131149.5747,4.050028419,0.011529593,82.26541122,17.08685626,-264.789596,-1.626825519,72,323,2.859723769,1.614142967,1.076095311,1.152959262,0.307455803,6.149116065,0.768639508,0.307455803,0.153727902,1.076095311,41.66026134,1.844734819,3.305149885,1.767870869,4.919292852,1.767870869,0.230591852,0.614911606,19.90776326,2.229054573,9.146810146,0.0,0.0,0.0,0.0,0.0,2.0,0
61859.4529,7.136499214,0.061151079,74.31600719,89.64028777,0.723371794,-0.243345324,66,41,4.051193924,9.172661871,3.597122302,4.676258993,2.158273381,3.597122302,12.94964029,2.158273381,1.978417266,10.79136691,9.712230216,3.956834532,3.597122302,7.014388489,4.856115108,5.755395683,2.877697842,1.079136691,2.517985612,5.035971223,2.517985612,0.0,0.0,0.0,0.0,0.0,0.0,0
186201.3153,6.028479958,0.071729958,47.01786016,85.59975889,-21.80108225,-0.369499699,239,220,4.160759843,4.942736588,5.786618445,2.652200121,2.290536468,6.268836649,11.33212779,0.66305003,2.833031947,4.339963834,7.534659433,4.52079566,5.967450271,6.992163954,8.257986739,5.786618445,3.496081977,3.013863773,5.003013864,4.339963834,3.978300181,9.0,0.00049380006584,5.4609336765523e-05,0.2432412742551248,0.0001478384394825,2.0,1
59976.8134,8.53827343,0.083798883,52.48959032,78.60335196,9.364996464,-0.310242086,89,58,4.189340636,4.283054004,6.517690875,4.283054004,1.303538175,7.82122905,8.379888268,2.048417132,4.096834264,4.283054004,8.379888268,4.469273743,5.772811918,6.890130354,6.145251397,7.448789572,4.096834264,2.234636872,4.655493482,4.655493482,2.234636872,19.0,0.0010424668056622,1.9246399045342795e-05,0.2824211555243549,0.0120506698339381,2.0,1
10647.477,10.22450848,0.095744681,19.55319149,82.9787234,12.7131675,-0.157446809,18,2,3.997237097,4.255319149,5.319148936,3.191489362,2.127659574,4.255319149,12.76595745,3.191489362,4.255319149,4.255319149,12.76595745,3.191489362,10.63829787,5.319148936,1.063829787,5.319148936,3.191489362,3.191489362,1.063829787,9.574468085,1.063829787,14.0,0.0007681334357511,0.0001928695540677,0.2485178367200524,0.0003456835314007,0.0,1
119870.8657,8.769779396,0.08387698,42.84148183,71.39794967,17.43323445,-0.476141659,160,110,4.188207569,3.448275862,5.405405405,3.261882572,2.795899348,5.31220876,7.455731594,0.745573159,2.050326188,7.828518173,9.972041007,4.380242311,6.24417521,5.778191985,4.566635601,6.710158434,4.007455732,3.634669152,5.68499534,5.964585275,4.753028891,0.0,0.0,0.0,0.0,0.0,0.0,0
16692.7992,9.407887459,0.027210884,83.28571429,81.63265306,3.877414757,-0.938095238,31,23,3.877012308,6.802721088,12.24489796,2.721088435,2.040816327,8.843537415,13.60544218,0.680272109,0.680272109,6.802721088,7.482993197,3.401360544,6.12244898,5.442176871,9.523809524,3.401360544,0.680272109,1.360544218,6.12244898,1.360544218,0.680272109,0.0,0.0,0.0,0.0,0.0,2.0,0
31738.6422,10.04664021,0.111888112,48.96083916,89.75524476,16.87341136,0.077622378,36,14,4.062290612,4.895104895,7.342657343,1.748251748,2.097902098,9.090909091,13.63636364,4.195804196,2.797202797,5.244755245,8.391608392,2.797202797,3.496503497,9.440559441,3.496503497,5.594405594,4.895104895,2.097902098,1.398601399,5.594405594,1.748251748,0.0,0.0,0.0,0.0,0.0,0.0,0
9223.4176,8.611058235,0.071428571,61.42261905,54.52380952,1.652747759,-0.44047619,10,6,4.133522341,8.333333333,5.952380952,2.380952381,7.142857143,11.9047619,3.571428571,1.19047619,3.571428571,4.761904762,9.523809524,4.761904762,3.571428571,4.761904762,3.571428571,5.952380952,4.761904762,1.19047619,3.571428571,3.571428571,5.952380952,0.0,0.0,0.0,0.0,0.0,0.0,0
8001.37,9.055116463,0.119402985,50.22686567,82.98507463,4.706791913,-0.302985075,13,5,4.088186117,7.462686567,7.462686567,4.47761194,1.492537313,5.970149254,8.955223881,1.492537313,8.955223881,4.47761194,1.492537313,10.44776119,7.462686567,2.985074627,5.970149254,1.492537313,5.970149254,4.47761194,1.492537313,2.985074627,4.47761194,0.0,0.0,0.0,0.0,0.0,0.0,0
59245.1137,9.207326317,0.08477842,42.3982659,96.20423892,13.55229474,-0.207899807,83,47,4.158275674,5.973025048,6.358381503,4.624277457,2.89017341,6.165703276,14.0655106,1.926782274,1.734104046,5.973025048,7.129094412,5.780346821,5.009633911,5.394990366,4.046242775,4.624277457,4.046242775,2.504816956,5.009633911,4.046242775,2.697495183,0.0,0.0,0.0,0.0,0.0,0.0,0
41480.843,8.120131493,0.064766839,28.59326425,87.30569948,3.018123489,0.054145078,52,42,4.083997993,1.813471503,3.10880829,1.813471503,2.849740933,10.10362694,6.476683938,0.518134715,3.626943005,4.922279793,5.958549223,7.25388601,8.549222798,5.958549223,5.699481865,9.585492228,4.663212435,1.295336788,5.18134715,8.29015544,2.331606218,0.0,0.0,0.0,0.0,0.0,2.0,0
16956.19,5.728256416,0.128378378,29.24263514,96.89189189,-3.215264871,-0.010810811,16,15,4.078095082,3.378378378,4.72972973,2.702702703,1.351351351,6.081081081,15.54054054,3.378378378,5.405405405,1.351351351,9.459459459,4.72972973,3.378378378,6.081081081,4.054054054,4.054054054,4.72972973,4.72972973,6.081081081,1.351351351,7.432432432,0.0,0.0,0.0,0.0,0.0,0.0,0
11335.5948,6.957115364,0.068627451,79.20098039,56.37254902,-0.071306326,-0.855882353,17,12,4.039025261,8.823529412,1.960784314,4.901960784,1.960784314,5.882352941,4.901960784,0.0,1.960784314,9.803921569,11.76470588,3.921568627,9.803921569,4.901960784,6.862745098,5.882352941,3.921568627,2.941176471,4.901960784,2.941176471,1.960784314,0.0,0.0,0.0,0.0,0.0,0.0,0
210854.4329,8.997610664,0.04973822,65.22665969,70.17277487,35.58842722,-0.648010471,306,227,4.05086839,4.659685864,6.910994764,2.460732984,1.780104712,5.183246073,9.790575916,1.256544503,1.832460733,9.005235602,12.51308901,2.77486911,6.64921466,6.439790576,7.22513089,5.078534031,2.565445026,1.151832461,4.659685864,6.282722513,1.780104712,0.0,0.0,0.0,0.0,0.0,11.0,1
45815.8026,8.446083641,0.089805825,36.26191748,111.9417476,3.520975445,0.236165049,45,30,4.065450172,3.883495146,5.339805825,2.912621359,1.45631068,5.339805825,16.50485437,2.669902913,1.699029126,6.310679612,8.009708738,4.126213592,2.669902913,8.252427184,4.368932039,8.009708738,4.126213592,2.184466019,2.912621359,5.097087379,4.126213592,0.0,0.0,0.0,0.0,0.0,0.0,0
16655.9214,8.04206028,0.114864865,14.69594595,77.83783784,1.680808703,-0.222972973,21,16,4.120957125,2.702702703,3.378378378,2.027027027,2.027027027,8.783783784,7.432432432,4.054054054,6.081081081,0.0,6.081081081,7.432432432,8.783783784,8.108108108,4.054054054,4.054054054,2.702702703,4.72972973,6.756756757,6.081081081,4.72972973,0.0,0.0,0.0,0.0,0.0,0.0,1
175290.8952,6.640294838,0.04040404,55.80486111,61.54671717,-5.195785686,-0.928282828,275,238,4.028967107,4.545454545,6.755050505,2.904040404,1.704545455,4.987373737,6.565656566,0.820707071,0.441919192,5.366161616,13.38383838,4.166666667,7.702020202,6.691919192,8.522727273,4.482323232,2.335858586,0.883838384,6.502525253,8.017676768,3.21969697,7.0,0.0003840667178755,0.0001271548931932,0.2641307405674984,0.0011352024026599,2.0,1
20071.0568,8.897813606,0.076923077,56.92472527,109.3406593,3.558989399,0.078571429,18,13,3.945730733,5.494505495,2.197802198,0.549450549,1.098901099,5.494505495,15.93406593,2.197802198,2.197802198,3.846153846,14.28571429,8.791208791,7.142857143,4.945054945,4.395604396,2.747252747,3.296703297,2.197802198,2.747252747,5.494505495,4.945054945,8.0,0.0004389333918577,6.757483337043883e-06,0.27178996015556,0.0023263719195225,2.0,1
854.8447,5.152022743,0.0,-11.2875,12.5,-2.071519776,-1.2875,2,2,2.75,0.0,0.0,25.0,0.0,12.5,0.0,0.0,12.5,0.0,12.5,0.0,0.0,12.5,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18379.3896,10.90503674,0.106918239,54.40691824,73.01886792,21.63777108,-0.56163522,32,8,4.061256012,4.402515723,8.805031447,1.257861635,1.886792453,6.289308176,10.06289308,4.402515723,2.51572327,8.805031447,9.433962264,5.031446541,10.06289308,5.031446541,4.402515723,3.144654088,5.031446541,1.257861635,0.628930818,3.144654088,4.402515723,0.0,0.0,0.0,0.0,0.0,0.0,1
80351.7636,5.696710777,0.07972028,37.68127273,93.62237762,-14.8644642,-0.265314685,97,94,4.141873114,5.174825175,3.636363636,2.657342657,1.678321678,6.013986014,10.48951049,0.41958042,1.818181818,3.776223776,7.552447552,6.993006993,7.272727273,4.755244755,6.573426573,7.132867133,4.055944056,3.496503497,6.573426573,5.734265734,4.195804196,8.0,0.0004389333918577,9.098672956935277e-05,0.2449261180686045,0.0001585598183842,4.0,1
30563.6359,8.290585899,0.043165468,62.72769784,52.69784173,3.240425155,-0.915827338,46,34,4.072476354,6.474820144,6.115107914,3.237410072,1.438848921,5.755395683,6.474820144,0.71942446,3.597122302,6.474820144,13.30935252,2.517985612,7.194244604,7.194244604,8.633093525,3.597122302,2.158273381,1.438848921,3.597122302,6.834532374,3.237410072,0.0,0.0,0.0,0.0,0.0,2.0,0
59693.0968,8.221475792,0.067924528,56.84039623,75.30188679,5.75602164,-0.545283019,87,56,4.176270347,7.169811321,5.471698113,5.094339623,2.264150943,5.283018868,10.56603774,1.132075472,3.20754717,4.905660377,7.735849057,2.641509434,5.849056604,7.924528302,6.226415094,5.471698113,2.452830189,3.20754717,4.339622642,5.660377358,3.396226415,0.0,0.0,0.0,0.0,0.0,4.0,1
54246.4175,8.358342171,0.064449064,44.15844075,80.93555094,6.18061303,-0.58981289,93,68,4.1410886,3.326403326,5.405405405,4.158004158,1.247401247,6.444906445,10.3950104,0.831600832,3.118503119,4.573804574,5.405405405,4.781704782,9.771309771,7.276507277,8.523908524,4.98960499,2.910602911,2.702702703,5.613305613,4.573804574,3.95010395,0.0,0.0,0.0,0.0,0.0,0.0,0
33870.0227,4.741872597,0.055194805,41.80714286,61.2012987,-18.25878376,-0.862987013,44,60,3.994077551,3.246753247,3.571428571,0.649350649,1.948051948,5.844155844,4.220779221,0.649350649,0.649350649,4.87012987,8.116883117,5.519480519,10.06493506,9.090909091,11.36363636,4.87012987,1.948051948,2.922077922,8.116883117,9.415584416,2.922077922,9.0,0.00049380006584,6.006087617525077e-05,0.2681079334786493,0.0030763830745165,2.0,1
22064.2262,5.537675285,0.054455446,62.08514851,89.30693069,-3.309821176,-0.318316832,26,27,3.959492591,2.97029703,1.98019802,0.99009901,1.98019802,5.445544554,12.87128713,0.495049505,0.99009901,10.89108911,9.405940594,4.95049505,9.900990099,5.445544554,7.920792079,4.95049505,3.96039604,0.99009901,5.445544554,5.445544554,2.97029703,0.0,0.0,0.0,0.0,0.0,2.0,0
44275.5217,5.475266075,0.112531969,35.27340153,76.54731458,-12.38223054,-0.369820972,55,56,4.089079739,2.557544757,2.557544757,3.069053708,2.813299233,6.138107417,8.95140665,1.023017903,0.255754476,2.813299233,9.462915601,4.859335038,8.439897698,5.626598465,9.462915601,5.882352941,7.416879795,2.813299233,4.859335038,5.882352941,5.115089514,1.0,5.48666739822232e-05,0.0,0.1966424843197774,4.132866363164857e-06,2.0,1
30906.4625,4.973036766,0.096296296,49.48777778,70.03703704,-12.06082943,-0.602592593,37,44,4.154905202,5.185185185,5.925925926,1.851851852,2.962962963,5.925925926,9.62962963,0.37037037,2.222222222,5.555555556,7.407407407,3.703703704,5.925925926,4.074074074,8.148148148,4.814814815,6.296296296,2.962962963,8.148148148,4.814814815,4.074074074,5.0,0.0002743333699111,0.0001143412252241,0.2592026375170871,0.0010387543338453,0.0,1
12737.3247,8.905485344,0.094017094,60.81538462,80.08547009,2.470014976,-0.130769231,9,6,3.897111069,8.547008547,5.128205128,0.0,2.564102564,6.837606838,11.96581197,1.709401709,2.564102564,5.982905983,17.09401709,4.273504274,2.564102564,6.837606838,0.854700855,3.418803419,2.564102564,5.128205128,4.273504274,6.837606838,0.854700855,0.0,0.0,0.0,0.0,0.0,0.0,0
54141.3441,5.82704258,0.035928144,46.71596806,94.51097804,-10.20296415,-0.090818363,65,60,4.069125693,6.986027944,5.189620758,3.193612774,2.195608782,6.586826347,11.17764471,0.598802395,3.79241517,2.994011976,6.18762475,4.590818363,4.590818363,12.1756487,5.788423154,7.185628743,2.395209581,0.598802395,6.18762475,4.790419162,2.794411178,0.0,0.0,0.0,0.0,0.0,2.0,1
32853.6771,4.787571144,0.091525424,35.97257627,78.81355932,-14.10180959,-0.309491525,30,40,4.113325392,5.084745763,5.084745763,1.355932203,2.372881356,5.084745763,7.118644068,3.389830508,0.677966102,6.779661017,4.745762712,5.084745763,3.728813559,12.54237288,8.474576271,6.440677966,3.389830508,2.372881356,5.084745763,8.13559322,3.050847458,14.0,0.0007681334357511,7.1563035019029e-05,0.279257263092252,0.0033511648248187,15.0,1
37314.9713,9.380423927,0.037463977,28.82853026,104.4956772,8.556698042,0.013544669,54,34,4.055561983,2.593659942,6.051873199,3.458213256,2.305475504,9.510086455,8.069164265,0.576368876,0.864553314,6.051873199,5.475504323,9.510086455,6.051873199,8.357348703,4.610951009,9.510086455,2.017291066,1.152737752,5.187319885,5.763688761,2.88184438,2.0,0.0001097333479644,3.2460585498305536e-07,0.2545730132495836,0.0010004244287222,2.0,1
15557.526,7.889334679,0.015267176,75.02671756,77.40458015,0.718565851,-1.416793893,29,26,3.721794291,12.97709924,6.870229008,1.526717557,2.290076336,2.290076336,11.45038168,0.0,0.0,5.34351145,2.290076336,3.816793893,13.74045802,4.580152672,15.26717557,4.580152672,0.763358779,0.763358779,4.580152672,1.526717557,5.34351145,0.0,0.0,0.0,0.0,0.0,0.0,0
18039.7465,11.53650455,0.051136364,72.60397727,96.30681818,11.50012934,0.160795455,21,9,3.563804937,3.409090909,11.36363636,0.0,1.704545455,10.79545455,13.63636364,1.704545455,1.136363636,9.090909091,6.818181818,2.272727273,0.568181818,22.72727273,2.840909091,3.977272727,1.704545455,1.704545455,2.272727273,1.704545455,0.568181818,0.0,0.0,0.0,0.0,0.0,0.0,0
1004.0494,4.27437191,0.0,30.54,88.0,-2.232664501,-0.4,1,3,2.921928095,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,20.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20694.2175,5.374206352,0.058201058,43.82486772,82.64550265,-6.081066542,-0.352380952,23,24,4.022398098,4.761904762,7.407407407,2.645502646,2.645502646,10.05291005,13.75661376,2.116402116,3.174603175,5.82010582,6.878306878,1.587301587,2.116402116,8.994708995,7.936507937,4.761904762,0.529100529,3.174603175,4.761904762,5.291005291,1.587301587,1.0,5.48666739822232e-05,0.0,0.2326071953576148,0.0002148046236082,0.0,1
12608.1738,5.820335579,0.105263158,44.03596491,89.8245614,-2.27502459,-0.014912281,11,10,4.041492,7.01754386,5.263157895,2.631578947,0.877192982,8.771929825,14.9122807,0.877192982,4.385964912,3.50877193,10.52631579,2.631578947,1.754385965,6.140350877,4.385964912,5.263157895,5.263157895,4.385964912,4.385964912,4.385964912,2.631578947,0.0,0.0,0.0,0.0,0.0,0.0,0
54254.1426,6.079862404,0.055793991,58.34270386,83.24034335,-7.138643863,-0.839055794,90,83,4.080324419,4.291845494,5.364806867,3.21888412,1.716738197,3.004291845,10.51502146,1.072961373,1.502145923,5.364806867,6.008583691,6.43776824,10.72961373,3.433476395,11.15879828,4.721030043,2.789699571,1.716738197,6.652360515,4.935622318,5.364806867,13.0,0.0007132667617689,0.0004295139682875,0.2750354292636354,0.0019140349926291,2.0,1
87087.2642,4.742611504,0.071518193,41.3061606,98.90840652,-37.28939534,-0.06825596,74,99,4.056083126,4.015056462,4.516938519,1.631116688,0.878293601,6.148055207,11.79422836,0.501882058,1.003764115,5.520702635,9.786700125,5.269761606,3.136762861,6.52446675,6.649937265,8.908406524,4.265997491,2.383939774,5.771643664,6.022584693,5.269761606,0.0,0.0,0.0,0.0,0.0,0.0,0
64338.6512,7.510045052,0.070234114,43.76772575,74.08026756,1.488815913,-0.343979933,79,66,4.108785382,3.511705686,5.685618729,2.006688963,3.010033445,12.87625418,10.03344482,0.668896321,2.508361204,6.688963211,6.02006689,3.010033445,5.518394649,7.692307692,6.35451505,5.351170569,4.013377926,2.341137124,4.682274247,4.013377926,4.013377926,0.0,0.0,0.0,0.0,0.0,6.0,1
61556.9919,9.163939095,0.094412331,45.97996146,59.17148362,33.20541334,-0.923506744,128,63,4.10983046,6.743737958,7.707129094,6.55105973,1.156069364,5.780346821,7.899807322,0.770712909,6.55105973,3.082851638,5.394990366,4.238921002,10.40462428,2.89017341,9.633911368,3.082851638,4.238921002,4.431599229,2.504816956,5.202312139,1.734104046,0.0,0.0,0.0,0.0,0.0,2.0,0
139437.2195,5.504424477,0.089187056,39.37801894,89.78689818,-27.14777139,-0.12715075,142,144,4.125507541,4.262036306,3.63062352,2.131018153,1.578531965,8.445146014,10.10260458,0.631412786,1.499605367,5.367008682,7.813733228,5.130228887,5.44593528,4.972375691,6.550907656,8.760852407,4.656669298,3.63062352,4.814522494,7.103393844,3.472770324,0.0,0.0,0.0,0.0,0.0,0.0,1
53353.8246,6.001310921,0.096436059,29.26563941,88.93081761,-3.125315703,-0.207756813,59,58,4.135269273,5.031446541,4.192872117,0.838574423,3.5639413,9.853249476,10.06289308,1.886792453,0.838574423,3.354297694,5.031446541,6.918238994,7.337526205,6.289308176,6.498951782,5.660377358,4.192872117,3.5639413,5.660377358,5.870020964,3.354297694,0.0,0.0,0.0,0.0,0.0,2.0,0
17804.2376,8.975111198,0.13836478,33.21578616,115.9748428,5.511008834,0.801257862,15,8,3.983886795,3.144654088,3.144654088,0.628930818,3.144654088,6.289308176,18.23899371,3.144654088,5.031446541,1.886792453,7.547169811,5.031446541,5.660377358,8.805031447,2.51572327,5.660377358,8.176100629,2.51572327,2.51572327,5.660377358,1.257861635,32.0,0.0017557335674311,0.0002437063750562,0.2866079361948319,0.0028210374276099,0.0,1
45140.3433,5.638223457,0.101234568,33.75434568,97.72839506,-8.53212063,0.112345679,38,36,4.12436486,4.691358025,2.469135802,2.716049383,3.703703704,5.432098765,12.59259259,1.481481481,0.740740741,3.456790123,9.135802469,5.432098765,4.197530864,6.666666667,3.950617284,7.160493827,5.679012346,2.962962963,4.938271605,7.160493827,5.432098765,0.0,0.0,0.0,0.0,0.0,0.0,0
49958.9822,4.975026131,0.095555556,34.92666667,82.57777778,-22.39192761,-0.185333333,53,63,4.182875439,3.333333333,4.666666667,2.888888889,2.222222222,7.777777778,7.333333333,0.888888889,2.666666667,4.444444444,4.444444444,5.777777778,4.222222222,8.888888889,8.0,7.777777778,4.444444444,4.222222222,6.0,6.444444444,3.555555556,0.0,0.0,0.0,0.0,0.0,0.0,1
2051.345,10.0013834,0.1,-5.38,73.0,2.75610561,-0.34,3,0,3.303701696,5.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,5.0,10.0,5.0,15.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83540.9548,5.467251778,0.070175439,58.50323887,93.67071525,-23.52297388,-0.288259109,103,105,4.125969593,4.048582996,4.588394062,3.10391363,1.619433198,4.993252362,12.82051282,1.214574899,2.699055331,7.152496626,7.557354926,5.263157895,6.20782726,5.533063428,9.446693657,6.072874494,3.10391363,2.699055331,4.723346829,4.453441296,2.699055331,3.0,0.0001646000219466,0.0002155960420835,0.2468457850894529,0.0009387045445139,2.0,1
61661.0919,5.122636986,0.048824593,44.65678119,89.24050633,-17.8422093,-0.454249548,71,82,4.072699222,5.605786618,4.52079566,1.265822785,1.98915009,4.52079566,11.03074141,0.723327306,1.627486438,3.797468354,9.584086799,5.786618445,7.05244123,6.871609403,10.12658228,5.786618445,2.169981917,1.98915009,4.701627486,5.786618445,5.063291139,0.0,0.0,0.0,0.0,0.0,0.0,1
64319.7737,7.84182148,0.101449275,49.76213768,84.36594203,2.487692674,-0.472101449,86,72,4.205551531,4.528985507,7.789855072,2.173913043,1.449275362,4.710144928,9.782608696,2.898550725,2.717391304,5.434782609,5.97826087,6.15942029,5.615942029,3.804347826,6.15942029,6.34057971,4.166666667,3.079710145,6.884057971,5.97826087,4.347826087,0.0,0.0,0.0,0.0,0.0,0.0,1
92480.4847,4.893121147,0.097051597,45.85444717,70.57739558,-42.03638759,-0.632186732,112,140,4.162977974,4.791154791,5.405405405,1.842751843,1.965601966,6.142506143,6.265356265,2.57985258,0.85995086,6.265356265,6.265356265,5.036855037,6.511056511,7.616707617,9.828009828,6.511056511,4.791154791,2.334152334,7.371007371,4.2997543,3.316953317,15.0,0.0008230001097333,4.367946808521469e-05,0.259007808634486,0.0006699050478364,4.0,1
