UniProt_ID,Gene_Name,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,PCP_Hydrophobicity,PCP_Charge,SER_Entropy,Aromaticity,Protein_Length,Subcellular_Loc_Code,Label
Q8WTS6,SETD7 KIAA1717 KMT7 SET7 SET9,5.191256830601093,1.639344262295082,7.650273224043716,9.289617486338798,4.644808743169399,10.655737704918032,3.278688524590164,3.551912568306011,4.098360655737705,6.284153005464481,2.185792349726776,3.825136612021858,4.918032786885246,2.73224043715847,3.278688524590164,6.557377049180328,5.737704918032787,7.377049180327869,0.819672131147541,6.284153005464481,-0.523224043715847,-0.09234972677595629,4.140713040135037,11.748633879781421,366.0,0.0,0
Q7L211,ABHD13 C13orf6,4.747774480712167,1.1869436201780417,3.2640949554896146,4.747774480712167,5.341246290801187,5.637982195845697,2.6706231454005933,8.902077151335313,4.451038575667656,13.649851632047477,3.5608308605341246,4.154302670623145,5.637982195845697,2.3738872403560833,4.747774480712167,9.198813056379821,4.451038575667656,4.451038575667656,2.0771513353115725,4.747774480712167,0.15905044510385752,0.01454005934718101,4.130380146173173,12.166172106824925,337.0,0.0,0
Q13467,FZD5 C2orf31,9.05982905982906,4.786324786324787,2.564102564102564,4.102564102564102,4.786324786324787,7.521367521367521,2.564102564102564,4.444444444444445,3.076923076923077,10.427350427350428,2.3931623931623935,1.8803418803418803,8.376068376068375,2.564102564102564,5.641025641025641,6.837606837606838,5.47008547008547,7.179487179487179,2.3931623931623935,3.9316239316239314,0.18547008547008545,0.023076923076923078,4.153758211871819,11.11111111111111,585.0,0.0,0
A0A286YEY9,SCYGR1 KRTAP28-1,0.0,39.77272727272727,0.0,0.0,0.0,25.0,0.0,1.1363636363636365,3.4090909090909087,0.0,1.1363636363636365,0.0,2.272727272727273,4.545454545454546,6.8181818181818175,6.8181818181818175,4.545454545454546,2.272727272727273,0.0,2.272727272727273,0.31136363636363634,0.10227272727272728,2.6479902696155735,2.272727272727273,88.0,0.0,0
P08048,ZFY,5.617977528089887,4.119850187265917,8.489388264669163,8.863920099875156,2.871410736579276,4.49438202247191,6.991260923845194,5.742821473158552,8.3645443196005,5.2434456928838955,2.746566791510612,2.871410736579276,4.119850187265917,3.620474406991261,3.495630461922597,7.240948813982522,4.619225967540574,7.990012484394507,0.12484394506866417,2.3720349563046192,-0.6179775280898876,-0.04794007490636705,4.1427080199847985,5.368289637952559,801.0,0.0,0
O95236,APOL3,11.691542288557214,1.7412935323383085,1.9900497512437811,8.706467661691542,3.9800995024875623,6.7164179104477615,1.9900497512437811,5.223880597014925,3.9800995024875623,9.701492537313433,0.9950248756218906,2.736318407960199,1.9900497512437811,4.477611940298507,7.462686567164178,8.955223880597014,7.960199004975125,5.721393034825871,1.2437810945273633,2.736318407960199,-0.18606965174129356,0.009452736318407961,4.036287735784326,7.960199004975125,402.0,0.0,0
Q8WY07,SLC7A3 ATRC3 CAT3,9.36995153473344,1.615508885298869,2.4232633279483036,4.361873990306947,5.169628432956381,8.239095315024231,1.2924071082390953,5.977382875605816,2.2617124394184165,15.18578352180937,2.7463651050080773,1.615508885298869,4.68497576736672,2.7463651050080773,3.5541195476575123,7.915993537964459,6.138933764135703,9.046849757673666,1.938610662358643,3.715670436187399,0.6723747980613893,-0.008400646203554121,4.017830124868653,10.823909531502423,619.0,0.0,0
P05937,CALB1 CAB27,5.363984674329502,1.9157088122605364,8.812260536398467,9.578544061302683,5.363984674329502,6.130268199233716,1.532567049808429,4.597701149425287,9.578544061302683,15.32567049808429,2.681992337164751,5.747126436781609,1.1494252873563218,5.363984674329502,2.2988505747126435,3.8314176245210727,4.980842911877394,1.9157088122605364,0.7662835249042145,3.065134099616858,-0.4984674329501915,-0.06360153256704981,3.99302439068016,9.195402298850574,261.0,0.0,0
B9A064,IGLL5,7.009345794392523,2.803738317757009,2.336448598130841,5.14018691588785,1.8691588785046727,8.411214953271028,1.4018691588785046,0.46728971962616817,5.14018691588785,9.813084112149532,1.4018691588785046,1.8691588785046727,10.74766355140187,5.14018691588785,5.14018691588785,11.214953271028037,7.476635514018691,7.476635514018691,2.803738317757009,2.336448598130841,-0.40373831775700936,0.029439252336448597,4.003404850761156,7.009345794392523,214.0,0.0,0
Q96FV3,TSPAN17 FBXO23 TM4SF17,6.296296296296296,4.444444444444445,5.555555555555555,4.074074074074074,8.88888888888889,10.0,1.1111111111111112,6.296296296296296,4.074074074074074,12.962962962962962,1.1111111111111112,6.296296296296296,2.5925925925925926,4.444444444444445,2.9629629629629632,2.9629629629629632,2.2222222222222223,8.518518518518519,3.3333333333333335,1.8518518518518516,0.41259259259259257,-0.024814814814814814,4.06196947640711,14.074074074074074,270.0,0.0,0
Q9UIX4,KCNG1,7.017543859649122,3.1189083820662766,5.653021442495127,6.432748538011696,5.653021442495127,6.432748538011696,1.364522417153996,4.678362573099415,2.53411306042885,13.450292397660817,2.3391812865497075,2.3391812865497075,4.483430799220272,3.7037037037037033,8.57699805068226,7.212475633528265,5.0682261208577,6.042884990253411,0.9746588693957114,2.923976608187134,-0.01793372319688112,-0.008382066276803123,4.102511644876441,9.551656920077972,513.0,0.0,0
Q8N3J5,PPM1K PP2CM,8.064516129032258,2.4193548387096775,7.258064516129033,5.64516129032258,4.301075268817205,6.989247311827956,2.956989247311828,5.64516129032258,5.64516129032258,8.870967741935484,1.6129032258064515,4.032258064516129,4.56989247311828,2.4193548387096775,6.182795698924731,8.333333333333332,6.720430107526881,5.64516129032258,1.3440860215053763,1.3440860215053763,-0.32983870967741935,-0.0077956989247311825,4.1497236527053145,6.989247311827956,372.0,0.0,0
Q9BYR8,KRTAP3-1 KAP3.1 KRTAP3.1,2.0408163265306123,18.367346938775512,3.061224489795918,3.061224489795918,2.0408163265306123,5.1020408163265305,2.0408163265306123,3.061224489795918,2.0408163265306123,8.16326530612245,1.0204081632653061,3.061224489795918,15.306122448979592,2.0408163265306123,3.061224489795918,8.16326530612245,10.204081632653061,4.081632653061225,1.0204081632653061,3.061224489795918,0.06530612244897956,-0.008163265306122448,3.828788870682752,6.122448979591836,98.0,0.0,0
Q9Y3L5,RAP2C,3.825136612021858,2.185792349726776,5.46448087431694,9.289617486338798,4.371584699453552,6.0109289617486334,0.0,5.46448087431694,6.557377049180328,7.103825136612022,3.825136612021858,2.185792349726776,3.825136612021858,6.557377049180328,4.918032786885246,8.19672131147541,4.918032786885246,10.92896174863388,0.546448087431694,3.825136612021858,-0.2459016393442623,-0.03278688524590164,4.0794675812752725,8.743169398907105,183.0,0.0,0
A8MUP6,GSG1L2,8.19112627986348,3.754266211604096,3.754266211604096,5.460750853242321,4.436860068259386,7.849829351535837,3.0716723549488054,4.09556313993174,3.0716723549488054,10.580204778156997,2.3890784982935154,2.7303754266211606,4.436860068259386,5.802047781569966,5.1194539249146755,9.215017064846416,3.754266211604096,7.508532423208192,3.4129692832764507,1.3651877133105803,-0.00784982935153586,-0.007167235494880545,4.162120548766885,9.215017064846416,293.0,0.0,0
Q92930,RAB8B,6.280193236714976,1.4492753623188406,6.763285024154589,6.280193236714976,6.280193236714976,6.763285024154589,0.4830917874396135,9.178743961352657,9.66183574879227,7.729468599033816,3.3816425120772946,5.797101449275362,0.4830917874396135,1.4492753623188406,6.280193236714976,7.246376811594203,7.729468599033816,2.898550724637681,0.966183574879227,2.898550724637681,-0.3603864734299517,0.029468599033816423,4.031739584435119,10.144927536231885,207.0,0.0,0
Q8TBF8,FAM81A,5.978260869565218,0.5434782608695652,4.891304347826087,9.782608695652174,1.358695652173913,4.3478260869565215,2.717391304347826,6.25,8.423913043478262,12.228260869565217,4.076086956521739,4.076086956521739,1.0869565217391304,9.239130434782608,7.608695652173914,7.336956521739131,4.891304347826087,3.804347826086957,0.2717391304347826,1.0869565217391304,-0.7394021739130435,0.016304347826086953,3.979002877690389,2.717391304347826,368.0,0.0,0
Q8N1Q8,THEM5 ACOT15,6.0728744939271255,2.42914979757085,5.263157894736842,5.668016194331984,6.882591093117409,6.882591093117409,2.0242914979757085,4.4534412955465585,6.0728744939271255,11.740890688259109,2.834008097165992,2.0242914979757085,5.263157894736842,5.263157894736842,5.263157894736842,10.526315789473683,3.643724696356275,4.4534412955465585,0.8097165991902834,2.42914979757085,-0.18623481781376522,0.006072874493927127,4.120325505721477,10.121457489878543,247.0,0.0,0
P15813,CD1D,5.970149253731343,2.0895522388059704,3.2835820895522385,4.776119402985075,4.776119402985075,8.059701492537313,1.791044776119403,2.3880597014925375,4.179104477611941,13.73134328358209,1.1940298507462688,2.6865671641791042,4.776119402985075,7.164179104477612,4.776119402985075,9.253731343283581,5.3731343283582085,6.865671641791045,4.776119402985075,2.0895522388059704,-0.11880597014925376,0.010746268656716419,4.094516029436812,11.641791044776118,335.0,0.0,0
O60447,EVI5 NB4S,5.679012345679013,1.2345679012345678,4.197530864197531,10.864197530864198,3.3333333333333335,3.7037037037037033,2.7160493827160495,4.691358024691358,7.28395061728395,10.987654320987653,3.580246913580247,3.950617283950617,3.2098765432098766,7.037037037037037,5.555555555555555,9.25925925925926,4.444444444444445,5.555555555555555,0.9876543209876543,1.728395061728395,-0.5790123456790124,-0.019506172839506175,4.099239148955514,6.049382716049383,810.0,0.0,0
P0DW81,MARCHF6-DT PACMP,13.636363636363635,0.0,0.0,2.272727272727273,2.272727272727273,13.636363636363635,0.0,0.0,6.8181818181818175,6.8181818181818175,2.272727272727273,0.0,6.8181818181818175,4.545454545454546,27.27272727272727,11.363636363636363,2.272727272727273,0.0,0.0,0.0,-1.3909090909090909,0.3181818181818182,3.143217914131957,2.272727272727273,44.0,0.0,0
Q16617,NKG7 GIG1,9.696969696969697,3.0303030303030303,1.8181818181818181,2.4242424242424243,6.666666666666667,9.696969696969697,4.242424242424243,4.848484848484849,0.0,13.333333333333334,3.0303030303030303,0.0,6.666666666666667,2.4242424242424243,1.8181818181818181,10.909090909090908,6.666666666666667,6.666666666666667,3.6363636363636362,2.4242424242424243,0.7048484848484848,-0.02,3.9161922005006393,12.727272727272727,165.0,0.0,0
Q6NT89,TRNP1 C1orf225 TRNP,14.096916299559473,1.3215859030837005,1.762114537444934,6.167400881057269,0.881057268722467,14.537444933920703,1.762114537444934,0.881057268722467,0.881057268722467,11.013215859030836,0.881057268722467,0.0,13.656387665198238,4.405286343612335,12.77533039647577,7.929515418502203,2.643171806167401,2.643171806167401,1.3215859030837005,0.4405286343612335,-0.5762114537444935,0.05903083700440529,3.583671086143283,2.643171806167401,227.0,0.0,0
Q9UPW0,FOXJ3 KIAA1041,4.501607717041801,1.4469453376205788,5.144694533762058,2.7331189710610935,2.090032154340836,4.340836012861737,5.787781350482315,3.376205787781351,3.536977491961415,7.877813504823152,2.8938906752411575,5.466237942122187,9.163987138263666,9.32475884244373,3.215434083601286,14.951768488745982,6.109324758842444,4.019292604501608,1.2861736334405145,2.7331189710610935,-0.7839228295819936,-0.0054662379421221855,4.064454180148967,6.109324758842444,622.0,0.0,0
Q6YN16,HSDL2 C9orf99 SDR13C1,10.526315789473683,1.1961722488038278,5.263157894736842,5.980861244019139,4.0669856459330145,7.894736842105263,1.1961722488038278,7.4162679425837315,9.569377990430622,8.373205741626794,3.827751196172249,4.30622009569378,5.023923444976076,2.8708133971291865,2.15311004784689,5.263157894736842,5.502392344497608,6.220095693779904,0.7177033492822966,2.631578947368421,-0.06722488038277513,0.005980861244019138,4.091120277348649,7.4162679425837315,418.0,0.0,0
Q15776,ZKSCAN8 ZNF192,4.498269896193772,3.633217993079585,2.941176470588235,10.726643598615917,2.5951557093425603,7.26643598615917,5.709342560553633,4.844290657439446,5.536332179930796,8.996539792387544,0.8650519031141869,3.2871972318339098,4.671280276816609,7.439446366782007,7.7854671280276815,8.304498269896193,4.671280276816609,3.633217993079585,0.8650519031141869,1.7301038062283738,-0.8626297577854671,0.0022491349480968825,4.1050911023002,5.190311418685121,578.0,0.0,0
O94929,ABLIM3 KIAA0843 HMFN1661,4.538799414348463,4.392386530014641,4.685212298682284,5.856515373352855,3.074670571010249,6.44216691068814,3.953147877013177,4.831625183016105,5.710102489019034,6.149341142020498,1.903367496339678,2.635431918008785,6.295754026354319,4.099560761346998,7.613469985358712,11.859443631039532,5.124450951683748,3.6603221083455346,0.8784773060029283,6.295754026354319,-0.7248901903367496,0.031771595900439244,4.175502463493215,10.248901903367496,683.0,0.0,0
Q68G75,LEMD1,4.972375690607735,2.7624309392265194,5.524861878453039,7.18232044198895,2.7624309392265194,6.077348066298343,0.0,6.077348066298343,9.94475138121547,11.049723756906078,1.1049723756906076,2.7624309392265194,6.629834254143646,3.314917127071823,4.972375690607735,7.18232044198895,6.077348066298343,6.629834254143646,1.6574585635359116,3.314917127071823,-0.3287292817679558,0.022099447513812154,4.070065345996582,7.734806629834254,181.0,0.0,0
A0A0A6YYC5,TRAV14DV4,7.758620689655173,1.7241379310344827,4.310344827586207,4.310344827586207,4.310344827586207,6.896551724137931,0.0,4.310344827586207,5.172413793103448,9.482758620689655,4.310344827586207,2.586206896551724,3.4482758620689653,8.620689655172415,2.586206896551724,12.068965517241379,6.0344827586206895,4.310344827586207,1.7241379310344827,6.0344827586206895,-0.20689655172413796,-0.008620689655172414,4.0727595775435,12.068965517241379,116.0,0.0,0
O60831,PRAF2 JM4,13.48314606741573,3.3707865168539324,2.247191011235955,3.932584269662921,2.247191011235955,7.303370786516854,2.247191011235955,3.932584269662921,2.247191011235955,19.101123595505616,1.1235955056179776,3.3707865168539324,5.056179775280898,2.247191011235955,7.865168539325842,4.49438202247191,2.8089887640449436,8.98876404494382,1.6853932584269662,2.247191011235955,0.5550561797752809,0.041573033707865165,3.893498072699536,6.179775280898876,178.0,0.0,0
O75367,MACROH2A1 H2AFY,10.840108401084011,0.8130081300813009,3.523035230352303,5.420054200542006,2.9810298102981028,9.48509485094851,1.6260162601626018,5.420054200542006,12.737127371273713,8.672086720867208,1.3550135501355014,3.2520325203252036,4.878048780487805,2.4390243902439024,3.2520325203252036,8.401084010840108,4.878048780487805,7.588075880758807,0.27100271002710025,2.168021680216802,-0.23848238482384823,0.07208672086720867,3.9712430091593087,5.420054200542006,369.0,0.0,0
O75882,ATRN KIAA0548 MGCA,7.137858642407278,6.158152554233729,4.548635409377187,4.548635409377187,4.128761371588523,7.3477956613016095,2.9391182645206437,3.778866340097971,4.338698390482855,7.837648705388384,2.099370188943317,6.088173547935619,5.248425472358292,3.63890832750175,4.758572428271519,8.397480755773268,5.528341497550734,5.668299510146956,2.1693491952414274,3.63890832750175,-0.278446466060182,0.0029391182645206447,4.232747530843345,9.9370188943317,1429.0,0.0,0
Q9P2W1,PSMC3IP HOP2 TBPIP,8.755760368663594,1.3824884792626728,5.0691244239631335,11.059907834101383,2.3041474654377883,5.529953917050691,0.9216589861751152,3.686635944700461,11.059907834101383,8.755760368663594,2.7649769585253456,2.3041474654377883,2.7649769585253456,8.755760368663594,5.529953917050691,4.6082949308755765,4.147465437788019,5.529953917050691,0.4608294930875576,4.6082949308755765,-0.8175115207373272,0.005529953917050688,4.032131548102125,7.373271889400922,217.0,0.0,0
Q9NRC6,SPTBN5 BSPECV HUBSPECV HUSPECV,11.513336962438759,1.3064779531845399,3.3206314643440393,10.587915078933042,1.905280348394121,5.280348394120849,3.211758301578661,1.6603157321720197,3.511159499183451,15.051714752313556,1.442569406641263,1.2248230811105063,3.1028851388132823,11.241154055525312,9.009254218835057,5.87915078933043,3.456722917800762,4.627109417528579,1.905280348394121,0.7621121393576483,-0.5756124115405553,-0.010669569951007075,3.8827726945659053,4.57267283614589,3674.0,0.0,0
P0DP72,VSIG10L2,9.908735332464145,2.216427640156454,2.607561929595828,5.475880052151238,1.955671447196871,9.38722294654498,3.911342894393742,1.8252933507170794,0.7822685788787485,11.864406779661017,1.303780964797914,1.8252933507170794,9.778357235984354,4.954367666232073,5.084745762711865,7.040417209908735,7.301173402868318,8.604954367666231,2.0860495436766624,2.0860495436766624,-0.044328552803129105,-0.018252933507170794,3.989271317208364,6.127770534550195,767.0,0.0,0
O60896,RAMP3,5.405405405405405,5.405405405405405,4.054054054054054,6.081081081081082,4.054054054054054,8.108108108108109,1.3513513513513513,4.054054054054054,2.7027027027027026,13.513513513513514,4.054054054054054,4.054054054054054,6.756756756756757,2.027027027027027,5.405405405405405,2.7027027027027026,6.081081081081082,9.45945945945946,2.7027027027027026,2.027027027027027,0.3013513513513513,-0.018918918918918916,4.11419889389919,8.783783783783784,148.0,0.0,0
A0A1B0GVN3,C2orf92 LINC01125,7.547169811320755,1.509433962264151,5.660377358490567,5.660377358490567,6.037735849056604,3.018867924528302,1.8867924528301887,6.037735849056604,9.056603773584905,9.433962264150944,2.2641509433962264,4.150943396226415,4.528301886792453,4.905660377358491,4.528301886792453,9.056603773584905,6.415094339622642,4.528301886792453,1.509433962264151,2.2641509433962264,-0.369433962264151,0.024528301886792454,4.143606823050037,9.811320754716983,265.0,0.0,0
Q8IZA0,KIAA0319L AAVR KIAA1837 PP791,5.147759771210677,1.811248808388942,5.4337464251668255,5.815061963775023,2.669208770257388,6.196377502383222,2.001906577693041,5.243088655862726,6.3870352716873215,9.151572926596758,1.0486177311725453,3.813155386081983,6.1010486177311725,6.1010486177311725,3.145853193517636,9.914204003813156,7.912297426120114,7.721639656816015,1.9065776930409915,2.478551000953289,-0.36129647283126787,-0.01515729265967588,4.13000424978563,7.0543374642516685,1049.0,0.0,0
Q7L5L3,GDPD3 GDE7,5.9748427672955975,2.20125786163522,4.088050314465408,7.232704402515723,6.289308176100629,5.345911949685535,2.8301886792452833,4.716981132075472,3.459119496855346,13.20754716981132,3.1446540880503147,3.7735849056603774,5.345911949685535,1.8867924528301887,8.49056603773585,7.861635220125786,3.7735849056603774,5.660377358490567,1.257861635220126,3.459119496855346,-0.10408805031446544,0.00911949685534591,4.130666818025475,11.0062893081761,318.0,0.0,0
Q9Y5W3,KLF2 LKLF,12.394366197183098,2.535211267605634,4.225352112676056,4.788732394366197,3.6619718309859155,12.112676056338028,3.943661971830986,0.5633802816901409,3.3802816901408446,10.140845070422536,1.4084507042253522,0.5633802816901409,17.74647887323944,0.5633802816901409,7.887323943661972,5.633802816901409,3.943661971830986,0.8450704225352111,1.1267605633802817,2.535211267605634,-0.5540845070422535,0.026478873239436616,3.7659867072932958,7.323943661971831,355.0,0.0,0
C9JFL3,PHGR1,0.0,8.536585365853659,1.2195121951219512,0.0,0.0,30.48780487804878,18.29268292682927,0.0,1.2195121951219512,0.0,1.2195121951219512,0.0,39.02439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1853658536585365,0.018292682926829267,2.0361953200705334,0.0,82.0,0.0,0
Q15276,RABEP1 RAB5EP RABPT5 RABPT5A,7.65661252900232,0.8120649651972157,5.68445475638051,13.921113689095128,1.740139211136891,2.668213457076566,1.8561484918793503,3.596287703016241,8.236658932714617,12.412993039443156,2.436194895591647,3.3642691415313224,1.5081206496519721,10.324825986078887,5.68445475638051,7.308584686774942,3.944315545243619,4.988399071925754,0.580046403712297,1.2761020881670533,-0.8482598607888632,-0.05498839907192575,3.9209807574103253,3.596287703016241,862.0,0.0,0
Q9Y5E4,PCDHB5,8.930817610062892,1.0062893081761006,5.660377358490567,6.415094339622642,4.0251572327044025,6.415094339622642,1.8867924528301887,3.1446540880503147,3.1446540880503147,12.452830188679245,1.1320754716981132,5.031446540880504,6.540880503144654,3.647798742138365,4.654088050314465,7.169811320754717,6.918238993710692,8.553459119496855,0.37735849056603776,2.8930817610062896,-0.10188679245283021,-0.040880503144654086,4.052283211432054,7.29559748427673,795.0,0.0,0
O14494,PLPP1 LPP1 PPAP2A,6.338028169014084,2.464788732394366,4.929577464788732,3.873239436619718,5.633802816901409,6.338028169014084,3.5211267605633805,7.746478873239436,4.225352112676056,10.915492957746478,1.4084507042253522,3.169014084507042,4.225352112676056,2.112676056338028,5.28169014084507,8.450704225352112,5.633802816901409,6.338028169014084,1.056338028169014,6.338028169014084,0.08978873239436617,0.010563380281690142,4.151066802810428,13.028169014084506,284.0,0.0,0
P62304,SNRPE,2.1739130434782608,1.0869565217391304,4.3478260869565215,5.434782608695652,2.1739130434782608,6.521739130434782,1.0869565217391304,9.782608695652174,6.521739130434782,9.782608695652174,5.434782608695652,6.521739130434782,1.0869565217391304,9.782608695652174,7.608695652173914,5.434782608695652,2.1739130434782608,7.608695652173914,1.0869565217391304,4.3478260869565215,-0.35108695652173916,0.04456521739130435,4.042592495360924,7.608695652173914,92.0,0.0,0
Q6ZMY9,ZNF517,8.739837398373984,5.284552845528456,2.0325203252032518,7.113821138211382,3.861788617886179,9.552845528455284,6.097560975609756,2.4390243902439024,4.67479674796748,9.552845528455284,1.2195121951219512,1.4227642276422763,7.113821138211382,5.487804878048781,9.146341463414634,6.097560975609756,3.861788617886179,3.4552845528455287,0.8130081300813009,2.0325203252032518,-0.5739837398373985,0.05284552845528456,4.076213330209121,6.707317073170732,492.0,0.0,0
Q16850,CYP51A1 CYP51,7.662082514734774,1.37524557956778,4.715127701375246,5.50098231827112,4.911591355599214,7.072691552062868,2.357563850687623,5.50098231827112,6.286836935166994,12.37721021611002,2.75049115913556,3.3398821218074657,5.50098231827112,3.9292730844793713,5.1080550098231825,5.50098231827112,5.697445972495088,5.1080550098231825,1.1787819253438114,4.12573673870334,-0.13241650294695484,0.014145383104125739,4.1618006939032846,10.216110019646365,509.0,0.0,0
Q9Y6N6,LAMC3,10.285714285714285,6.476190476190475,4.444444444444445,6.7936507936507935,3.1746031746031744,8.126984126984127,3.492063492063492,1.4603174603174605,3.0476190476190474,9.714285714285714,0.8888888888888888,2.0952380952380953,7.0476190476190474,6.603174603174604,6.603174603174604,7.555555555555555,5.523809523809524,3.619047619047619,1.2063492063492065,1.8412698412698412,-0.46501587301587305,-0.012380952380952381,4.080549624037934,6.222222222222222,1575.0,0.0,0
P59052,B3GALT5-AS1 C21orf88,5.517241379310345,4.137931034482759,1.3793103448275863,3.4482758620689653,0.6896551724137931,13.10344827586207,5.517241379310345,1.3793103448275863,0.6896551724137931,11.03448275862069,1.3793103448275863,3.4482758620689653,8.275862068965518,8.96551724137931,7.586206896551724,7.586206896551724,4.137931034482759,7.586206896551724,3.4482758620689653,0.6896551724137931,-0.4144827586206897,0.04,3.9395945800362355,4.827586206896552,145.0,0.0,0
P51508,ZNF81,3.3282904689863844,4.689863842662632,3.479576399394856,7.715582450832073,5.29500756429652,6.051437216338881,7.110438729198185,5.143721633888049,10.287443267776098,6.051437216338881,1.059001512859304,4.236006051437216,3.7821482602118004,5.748865355521937,4.387291981845689,8.32072617246596,6.959152798789712,3.177004538577912,0.6051437216338881,2.5718608169440245,-0.8659606656580937,0.04190620272314675,4.148037584850587,8.472012102874432,661.0,0.0,0
Q13637,RAB32,8.88888888888889,1.7777777777777777,6.222222222222222,6.666666666666667,5.333333333333334,7.111111111111111,2.666666666666667,4.888888888888889,7.111111111111111,8.444444444444445,0.8888888888888888,4.888888888888889,3.5555555555555554,4.888888888888889,4.444444444444445,7.111111111111111,3.5555555555555554,8.0,1.7777777777777777,1.7777777777777777,-0.31466666666666665,-0.010666666666666666,4.142563360555007,8.88888888888889,225.0,0.0,0
Q6IQ19,CCSAP C1orf96 CSAP,11.851851851851853,1.4814814814814816,4.444444444444445,11.11111111111111,0.7407407407407408,5.555555555555555,2.5925925925925926,0.7407407407407408,6.666666666666667,4.444444444444445,1.8518518518518516,2.2222222222222223,9.25925925925926,5.185185185185185,9.25925925925926,9.62962962962963,3.7037037037037033,4.074074074074074,2.2222222222222223,2.9629629629629632,-1.2155555555555555,0.006296296296296294,3.987301739249936,5.9259259259259265,270.0,0.0,0
P0C6C1,ANKRD34C,6.728971962616822,1.3084112149532712,6.915887850467289,5.046728971962617,1.3084112149532712,5.794392523364486,2.4299065420560746,4.485981308411215,7.850467289719626,11.962616822429908,1.6822429906542056,3.551401869158879,8.411214953271028,2.803738317757009,6.16822429906542,12.149532710280374,5.233644859813085,4.299065420560748,0.7476635514018692,1.1214953271028036,-0.5560747663551402,0.022990654205607478,4.009549310422043,3.177570093457944,535.0,0.0,0
Q9UGK8,SERGEF DELGEF GNEFR,9.170305676855897,4.148471615720524,3.711790393013101,5.895196506550218,3.056768558951965,11.353711790393014,3.2751091703056767,2.6200873362445414,4.366812227074235,9.170305676855897,1.5283842794759825,3.2751091703056767,5.676855895196507,5.240174672489083,3.4934497816593884,8.078602620087336,5.458515283842795,6.11353711790393,2.8384279475982535,1.5283842794759825,-0.24454148471615725,-0.014192139737991265,4.13388475713803,7.423580786026202,458.0,0.0,0
P35212,GJA4,5.7057057057057055,3.003003003003003,3.6036036036036037,5.7057057057057055,4.504504504504505,6.906906906906906,1.2012012012012012,3.903903903903904,3.003003003003003,12.012012012012011,1.8018018018018018,2.1021021021021022,7.5075075075075075,6.006006006006006,6.606606606606606,7.807807807807808,4.804804804804805,8.108108108108109,2.1021021021021022,3.6036036036036037,-0.06126126126126129,0.0042042042042042035,4.1284004905666665,10.21021021021021,333.0,0.0,0
P80217,IFI35 IFP35,4.895104895104895,1.048951048951049,4.895104895104895,7.3426573426573425,3.4965034965034967,8.041958041958042,2.097902097902098,4.195804195804196,4.195804195804196,13.286713286713287,2.097902097902098,1.7482517482517483,7.6923076923076925,8.391608391608392,6.293706293706294,5.944055944055944,3.8461538461538463,9.79020979020979,0.34965034965034963,0.34965034965034963,-0.17762237762237765,-0.015384615384615382,3.983990103475107,4.195804195804196,286.0,0.0,0
O75071,EFCAB14 KIAA0494,5.656565656565657,1.2121212121212122,5.252525252525253,8.88888888888889,2.6262626262626263,4.848484848484849,1.4141414141414141,4.040404040404041,8.88888888888889,11.717171717171718,2.4242424242424243,5.252525252525253,4.040404040404041,5.252525252525253,4.242424242424243,11.11111111111111,5.05050505050505,6.262626262626263,0.6060606060606061,1.2121212121212122,-0.5331313131313132,-0.00868686868686869,4.040596899611049,4.444444444444445,495.0,0.0,0
Q9NWQ8,PAG1 CBP PAG,6.481481481481481,1.8518518518518516,6.018518518518518,11.342592592592593,1.8518518518518516,6.481481481481481,1.8518518518518516,3.009259259259259,5.787037037037037,8.101851851851851,2.083333333333333,4.166666666666666,6.481481481481481,4.62962962962963,3.4722222222222223,12.037037037037036,6.944444444444445,4.861111111111112,0.23148148148148145,2.314814814814815,-0.7615740740740741,-0.07916666666666666,4.045178055244334,4.398148148148148,432.0,0.0,0
P31260,HOXA10 HOX1H,10.487804878048781,2.195121951219512,3.414634146341464,5.365853658536586,2.9268292682926833,14.390243902439023,1.2195121951219512,1.4634146341463417,4.634146341463414,7.804878048780488,1.4634146341463417,3.1707317073170733,12.439024390243903,3.902439024390244,5.365853658536586,10.487804878048781,3.414634146341464,1.707317073170732,0.7317073170731708,3.414634146341464,-0.6439024390243903,0.013414634146341463,3.9220335732705918,7.073170731707316,410.0,0.0,0
O75956,CDK2AP2 DOC1R,9.523809523809524,0.7936507936507936,1.5873015873015872,5.555555555555555,2.380952380952381,11.11111111111111,0.7936507936507936,3.968253968253968,3.968253968253968,4.761904761904762,3.968253968253968,1.5873015873015872,14.285714285714285,2.380952380952381,6.349206349206349,11.904761904761903,7.142857142857142,4.761904761904762,0.0,3.1746031746031744,-0.42142857142857143,0.032539682539682535,3.8858229093632093,5.555555555555555,126.0,0.0,0
