Protein,Gene Names,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,PCP_Hydrophobicity,PCP_Charge,SER_Entropy,Aromaticity,Protein_Length,Loc_Nucleus,Loc_Cytoplasm,Loc_Membrane,Loc_Mitochondria,Loc_Secreted,Label
Q9BTL4,IER2 ETR101 PIP92,0.0001097333479644,1.1285666782887475e-06,0.2512213572298726,0.0009597480834303,13.901345291479823,2.242152466367713,3.1390134529147984,10.31390134529148,1.7937219730941705,4.0358744394618835,1.7937219730941705,0.4484304932735426,4.0358744394618835,9.865470852017937,3.1390134529147984,1.345291479820628,11.210762331838566,3.587443946188341,8.968609865470851,9.417040358744394,3.587443946188341,5.829596412556054,0.4484304932735426,0.8968609865470852,-0.5174887892376682,-0.0026905829596412583,3.8666622228396013,3.1390134529147984,223.0,0,1,0,0,0,0
P31645,SLC6A4 HTT SERT,0.0,0.0,0.0,0.0,7.301587301587302,2.857142857142857,2.857142857142857,4.285714285714286,6.825396825396825,7.936507936507936,1.1111111111111112,8.88888888888889,3.3333333333333335,9.682539682539684,1.9047619047619049,3.492063492063492,4.761904761904762,2.857142857142857,3.015873015873016,6.507936507936509,7.301587301587302,7.142857142857142,3.015873015873016,4.920634920634921,0.4223809523809523,-0.0068253968253968265,4.146425595787683,14.761904761904763,630.0,0,0,1,0,0,0
O95170,FBXW10B C17orf1 C17orf1A CDRT1 HREP,0.0,0.0,0.0,0.0,5.851063829787234,3.0585106382978724,4.920212765957447,4.122340425531915,4.122340425531915,5.98404255319149,3.0585106382978724,6.25,6.781914893617021,10.372340425531915,2.6595744680851063,5.452127659574469,3.324468085106383,3.9893617021276597,5.718085106382978,7.579787234042554,5.319148936170213,6.382978723404255,2.127659574468085,2.925531914893617,-0.20757978723404258,0.03763297872340426,4.216515488318821,9.175531914893616,752.0,0,0,0,0,0,0
O95471,CLDN7 CEPTRL2 CPETRL2,0.0043344672445956,0.0002612943362154,0.2711358125101596,0.0020968770603146,11.848341232227488,3.7914691943127963,2.843601895734597,1.4218009478672986,3.3175355450236967,10.90047393364929,0.47393364928909953,6.161137440758294,4.739336492890995,9.95260663507109,6.161137440758294,2.843601895734597,3.3175355450236967,3.3175355450236967,2.3696682464454977,8.530805687203792,4.265402843601896,7.109004739336493,2.3696682464454977,4.265402843601896,0.5289099526066351,0.028909952606635068,4.050594259600421,9.95260663507109,211.0,0,0,1,0,0,0
Q9H4G1,CST9L CTES7B UNQ1835/PRO3543,0.0003292000438933,4.5839820595697126e-06,0.2607099872961445,0.0046332528724964,4.081632653061225,3.4013605442176873,4.081632653061225,6.802721088435375,7.482993197278912,5.442176870748299,4.761904761904762,3.4013605442176873,4.081632653061225,14.285714285714285,2.7210884353741496,4.761904761904762,2.0408163265306123,4.761904761904762,4.081632653061225,6.122448979591836,7.482993197278912,3.4013605442176873,3.4013605442176873,3.4013605442176873,-0.18163265306122453,-0.022448979591836733,4.166397442080624,14.285714285714285,147.0,0,0,0,0,1,0
Q9C091,GREB1L C18orf6 KIAA1772,0.0,0.0,0.0,0.0,4.99219968798752,2.080083203328133,4.6281851274050965,6.3962558502340086,3.7961518460738426,5.824232969318772,2.860114404576183,4.6801872074882995,4.83619344773791,11.700468018720748,2.080083203328133,3.692147685907436,5.928237129485179,5.096203848153926,4.940197607904316,10.972438897555904,4.83619344773791,6.812272490899636,0.8320332813312533,3.016120644825793,-0.2533541341653666,-0.009620384815392615,4.137775592636066,7.644305772230889,1923.0,0,0,1,0,0,0
Q8N2H9,PELI3,0.0003840667178755,6.864818613721213e-06,0.2457859166117748,0.0004759176673128,8.315565031982942,4.264392324093817,4.264392324093817,5.970149253731343,2.1321961620469083,11.087420042643924,3.8379530916844353,2.9850746268656714,2.1321961620469083,8.315565031982942,1.279317697228145,2.55863539445629,7.462686567164178,4.051172707889126,8.102345415778252,7.889125799573561,5.330490405117271,5.756929637526652,1.7057569296375266,2.55863539445629,-0.4405117270788913,0.003837953091684436,4.1113944929583175,6.396588486140725,469.0,0,0,0,0,0,0
Q7Z2Z1,TICRR C15orf42,0.0,0.0,0.0,0.0,6.439790575916231,1.832460732984293,4.659685863874346,7.225130890052355,2.5654450261780104,5.183246073298429,2.4607329842931938,2.774869109947644,6.649214659685863,9.790575916230367,1.780104712041885,1.780104712041885,9.005235602094242,4.659685863874346,6.9109947643979055,12.513089005235603,6.282722513089005,5.0785340314136125,1.256544502617801,1.1518324607329842,-0.6480104712041885,0.019214659685863875,4.050868390328617,4.973821989528796,1910.0,1,0,0,0,0,1
Q5T7N8,FAM27D1,0.0,0.0,0.0,0.0,7.441860465116279,0.0,3.7209302325581395,4.651162790697675,0.46511627906976744,6.976744186046512,7.906976744186046,1.3953488372093024,2.7906976744186047,10.69767441860465,3.255813953488372,1.8604651162790697,4.651162790697675,6.976744186046512,17.209302325581397,4.186046511627907,12.558139534883722,1.8604651162790697,0.9302325581395349,0.46511627906976744,-1.2204651162790698,0.1241860465116279,3.7819078164865343,1.8604651162790697,215.0,0,0,0,0,0,0
P54274,TERF1 PIN2 TRBF1 TRF TRF1,0.0052672007022934,0.0043391125088168,0.3081471274159406,0.0087244296818888,7.289293849658314,1.8223234624145785,5.239179954441914,11.389521640091116,3.8724373576309796,4.100227790432802,2.5056947608200453,4.555808656036446,8.200455580865604,7.744874715261959,2.9612756264236904,3.8724373576309796,2.733485193621868,4.783599088838269,6.83371298405467,9.339407744874716,5.466970387243736,4.555808656036446,1.366742596810934,1.366742596810934,-0.7635535307517084,-0.013439635535307514,4.118446237353442,6.605922551252847,439.0,1,0,0,0,0,1
Q9NVS2,MRPS18A,0.0,0.0,0.0,0.0,5.612244897959184,3.061224489795918,1.530612244897959,5.1020408163265305,1.0204081632653061,8.16326530612245,3.061224489795918,4.081632653061225,7.142857142857142,10.714285714285714,2.0408163265306123,4.081632653061225,10.714285714285714,2.5510204081632653,10.204081632653061,5.1020408163265305,4.591836734693878,5.612244897959184,2.5510204081632653,3.061224489795918,-0.5683673469387756,0.11020408163265306,4.08512954540078,6.63265306122449,196.0,0,0,0,1,0,1
P48728,AMT GCST,0.0001097333479644,3.449227066526431e-07,0.2379551388368742,0.0002193947913603,8.436724565756824,2.481389578163772,4.714640198511166,4.714640198511166,2.481389578163772,8.6848635235732,2.729528535980149,2.481389578163772,4.218362282878412,11.910669975186105,3.722084367245657,2.729528535980149,5.2109181141439205,4.218362282878412,6.9478908188585615,5.955334987593052,5.459057071960298,9.925558312655088,0.7444168734491315,2.2332506203473943,-0.042183622828784136,0.02009925558312655,4.097581295604216,5.459057071960298,403.0,0,0,0,1,0,0
Q9NPC2,KCNK9 TASK3,0.0,0.0,0.0,0.0,7.219251336898395,2.941176470588235,3.2085561497326207,5.88235294117647,6.417112299465241,6.149732620320856,2.406417112299465,5.88235294117647,5.080213903743315,8.823529411764707,3.4759358288770055,2.941176470588235,4.010695187165775,3.2085561497326207,6.149732620320856,8.823529411764707,5.614973262032086,6.417112299465241,0.53475935828877,4.81283422459893,-0.032620320855615,0.023796791443850263,4.180365181172755,11.76470588235294,374.0,0,0,1,0,0,0
Q96LT4,SAMD8,0.0,0.0,0.0,0.0,3.3734939759036147,3.132530120481928,4.337349397590361,3.614457831325301,6.987951807228916,5.542168674698795,3.8554216867469884,6.987951807228916,3.614457831325301,11.80722891566265,4.096385542168675,3.3734939759036147,4.578313253012048,2.4096385542168677,5.301204819277109,6.265060240963856,6.987951807228916,6.506024096385541,2.891566265060241,4.337349397590361,0.188433734939759,0.013493975903614454,4.207859239836708,14.216867469879519,415.0,0,0,1,0,0,0
U3KPV4,A3GALT2 A3GALT2P IGBS3S,0.0,0.0,0.0,0.0,11.176470588235295,1.4705882352941175,3.823529411764706,5.588235294117648,5.588235294117648,8.529411764705882,4.117647058823529,2.6470588235294117,2.6470588235294117,12.058823529411764,2.941176470588235,1.4705882352941175,6.470588235294119,3.2352941176470593,9.117647058823529,4.117647058823529,3.5294117647058822,4.705882352941177,4.411764705882353,2.3529411764705883,-0.17970588235294122,0.027647058823529407,4.088930124000304,12.352941176470589,340.0,0,0,0,0,0,0
Q9H204,MED28 EG1 FKSG20,0.0016460002194666,0.0006307774577652,0.2930650505896426,0.0035495263399402,8.98876404494382,1.6853932584269662,5.056179775280898,6.741573033707865,3.3707865168539324,5.617977528089887,1.6853932584269662,3.932584269662921,5.617977528089887,11.235955056179774,1.1235955056179776,2.247191011235955,9.550561797752808,11.235955056179774,3.932584269662921,7.303370786516854,3.3707865168539324,5.617977528089887,0.5617977528089888,1.1235955056179776,-0.45224719101123595,-0.02078651685393259,4.006583317356132,5.056179775280898,178.0,1,0,0,0,0,1
Q5TGI4,SAMD5 SAMDC1,0.0,0.0,0.0,0.0,8.670520231213873,1.7341040462427744,6.358381502890173,5.202312138728324,1.1560693641618496,8.092485549132949,1.7341040462427744,4.624277456647398,5.202312138728324,9.826589595375722,2.312138728323699,2.312138728323699,10.404624277456648,4.046242774566474,9.248554913294797,5.202312138728324,3.4682080924855487,5.202312138728324,1.1560693641618496,4.046242774566474,-0.553757225433526,0.030635838150289016,4.076562256859005,6.358381502890173,173.0,0,1,0,0,0,0
O95295,SNAPIN BLOC1S7 SNAP25BP SNAPAP,0.0028530670470756,0.0008090770138134,0.2891687041112731,0.0090096194583282,11.76470588235294,0.7352941176470588,5.147058823529411,6.61764705882353,1.4705882352941175,7.352941176470589,2.2058823529411766,2.941176470588235,3.6764705882352944,12.5,1.4705882352941175,5.147058823529411,5.147058823529411,5.147058823529411,10.294117647058822,5.147058823529411,2.941176470588235,8.823529411764707,0.0,1.4705882352941175,-0.3647058823529412,0.02426470588235294,3.9390809042710235,2.941176470588235,136.0,0,0,1,0,0,1
Q02241,KIF23 KNSL5 MKLP1,0.0005486667398222,0.0002818075241511,0.2552570709920188,0.0004028548328104,4.6875,1.875,4.583333333333333,9.375,2.7083333333333335,5.104166666666667,1.9791666666666665,4.479166666666667,7.708333333333334,7.395833333333333,2.7083333333333335,5.3125,5.416666666666667,6.354166666666666,7.604166666666666,6.458333333333334,6.145833333333333,6.770833333333333,0.7291666666666666,2.604166666666667,-0.8196875,0.015520833333333333,4.157749246566956,6.041666666666667,960.0,1,0,0,0,0,1
Q96R06,SPAG5,0.0028530670470756,0.0004564355179211,0.2891591882265781,0.0118510717588183,6.286672254819782,2.0117351215423303,4.274937133277452,11.65129924559933,1.6764459346186085,2.8499580888516345,2.347024308466052,2.8499580888516345,5.532271584241409,14.165968147527241,2.4308466051969826,2.8499580888516345,4.274937133277452,8.549874266554903,4.861693210393965,9.80720871751886,6.873428331936295,5.1969823973176865,1.0896898575020955,0.4191114836546521,-0.5462699077954737,-0.05297569153394803,3.9754292597926373,3.1852472757753563,1193.0,0,1,0,0,0,1
Q07326,PIGF,0.0004389333918577,4.281896585481293e-06,0.2486444180542807,0.0004327837638865,4.10958904109589,4.10958904109589,1.36986301369863,2.73972602739726,7.30593607305936,4.5662100456621,1.82648401826484,8.21917808219178,4.10958904109589,15.981735159817351,0.91324200913242,4.5662100456621,4.5662100456621,1.36986301369863,2.73972602739726,9.1324200913242,7.30593607305936,7.76255707762557,4.10958904109589,3.1963470319634704,0.7141552511415525,0.029223744292237445,4.019239396660686,14.61187214611872,219.0,0,0,1,0,0,0
Q8IZP6,RNF113B RNF161 ZNF183L1,0.0,0.0,0.0,0.0,8.385093167701864,4.658385093167702,6.211180124223603,9.006211180124224,3.7267080745341614,8.385093167701864,4.037267080745342,3.4161490683229814,6.521739130434782,4.968944099378882,1.5527950310559007,1.2422360248447204,7.142857142857142,4.037267080745342,9.006211180124224,5.900621118012422,4.3478260869565215,3.4161490683229814,0.9316770186335404,3.1055900621118013,-0.8931677018633541,0.007142857142857139,4.1359317432890945,7.763975155279502,322.0,0,0,0,0,0,0
Q92562,FIG4 KIAA0274 SAC3,0.0001646000219466,4.480159606763869e-06,0.249527024715082,0.000501144923107,4.851157662624035,1.5435501653803747,6.174200661521499,6.284454244762955,4.410143329658213,5.512679162072767,2.4255788313120177,5.843439911797133,5.622932745314222,8.820286659316427,2.4255788313120177,3.6383682469680267,4.961411245865491,4.5203969128996695,6.174200661521499,8.379272326350605,5.622932745314222,6.945975744211687,0.9922822491730982,4.851157662624035,-0.3908489525909592,-0.004189636163175302,4.192063202300157,10.253583241455347,907.0,0,0,0,0,0,0
O00155,GPR25,0.0018654669153955,0.0005769982433122,0.2648392607209264,0.0012909737142942,13.850415512465375,3.8781163434903045,3.32409972299169,2.21606648199446,4.43213296398892,8.587257617728532,1.10803324099723,2.21606648199446,0.554016620498615,18.559556786703602,0.554016620498615,1.3850415512465373,6.9252077562326875,1.3850415512465373,9.141274238227147,7.756232686980609,3.32409972299169,5.8171745152354575,2.4930747922437675,2.4930747922437675,0.48559556786703595,0.04265927977839335,3.7999356774369946,9.418282548476455,361.0,0,0,1,0,0,0
Q96GG9,DCUN1D1 DCN1 DCUN1L1 RP42 SCCRO,0.0010973334796444,0.000133834217372,0.2768421364785525,0.0032835141708983,5.7915057915057915,1.5444015444015444,8.880308880308881,6.563706563706563,7.335907335907336,4.247104247104247,0.7722007722007722,5.7915057915057915,9.652509652509652,9.652509652509652,3.088803088803089,5.019305019305019,3.474903474903475,6.177606177606178,3.474903474903475,6.177606177606178,4.247104247104247,3.474903474903475,2.3166023166023164,2.3166023166023164,-0.5123552123552124,-0.022393822393822392,4.130863575731196,11.96911196911197,259.0,1,0,0,0,0,0
P46019,PHKA2 PHKLA PYK,0.0002743333699111,0.0001856149024172,0.2575275688172581,0.0010022278219505,5.991902834008097,1.5384615384615385,5.587044534412955,6.153846153846154,3.4008097165991904,6.558704453441296,3.1578947368421053,5.82995951417004,4.534412955465587,11.17408906882591,2.5101214574898787,3.562753036437247,4.37246963562753,4.8582995951417,5.425101214574899,8.259109311740891,5.425101214574899,7.125506072874494,1.1336032388663968,3.4008097165991904,-0.20688259109311743,-0.014655870445344128,4.1701126326621365,7.935222672064778,1235.0,0,0,1,0,0,0
Q9H0H5,RACGAP1 KIAA1478 MGCRACGAP,0.0006035334138044,0.0001123055698497,0.2640196328840123,0.0010461651666501,4.746835443037975,1.89873417721519,5.69620253164557,6.645569620253164,3.481012658227848,4.746835443037975,1.740506329113924,5.063291139240507,7.2784810126582276,9.81012658227848,2.689873417721519,3.9556962025316458,5.8544303797468356,4.746835443037975,7.120253164556963,8.860759493670885,6.962025316455696,7.120253164556963,0.7911392405063291,0.7911392405063291,-0.4650316455696203,0.022310126582278482,4.1172529410451455,5.063291139240507,632.0,1,0,0,0,0,1
O75531,BANF1 BAF BCRG1,0.0003840667178755,0.0003287865180593,0.252858790861405,0.0004122526814291,6.741573033707865,4.49438202247191,7.865168539325842,8.98876404494382,6.741573033707865,10.112359550561797,1.1235955056179776,1.1235955056179776,10.112359550561797,11.235955056179774,2.247191011235955,1.1235955056179776,2.247191011235955,3.3707865168539324,5.617977528089887,3.3707865168539324,3.3707865168539324,6.741573033707865,2.247191011235955,1.1235955056179776,-0.36629213483146067,-0.010112359550561797,4.000081257672616,10.112359550561797,89.0,1,0,0,0,0,1
Q9UGI8,TES,0.0001646000219466,0.0001256436945724,0.257489836392998,0.0009963353624425,6.413301662707839,7.600950118764846,4.750593824228028,8.076009501187649,3.32541567695962,5.7007125890736345,3.32541567695962,3.0878859857482186,10.451306413301662,6.413301662707839,3.800475059382423,4.275534441805226,4.98812351543943,4.750593824228028,3.32541567695962,4.98812351543943,2.8503562945368173,6.413301662707839,1.4251781472684086,4.038004750593824,-0.5334916864608076,0.012826603325415676,4.20267015829263,8.788598574821853,421.0,0,1,0,0,0,0
Q96PS6,GAFA1,0.0,0.0,0.0,0.0,8.108108108108109,5.405405405405405,1.3513513513513513,2.7027027027027026,6.756756756756757,0.0,4.054054054054054,6.756756756756757,2.7027027027027026,12.162162162162163,5.405405405405405,2.7027027027027026,6.756756756756757,2.7027027027027026,4.054054054054054,16.216216216216218,2.7027027027027026,4.054054054054054,2.7027027027027026,2.7027027027027026,0.44459459459459455,0.031081081081081086,3.964152906767295,12.162162162162163,74.0,0,0,1,0,0,0
P01562,IFNA1; IFNA13,5.48666739822232e-05,0.0,0.2436087998843708,0.0002682295575021,6.349206349206349,3.7037037037037033,5.82010582010582,7.936507936507936,4.761904761904762,2.1164021164021163,1.5873015873015872,3.7037037037037033,4.761904761904762,14.285714285714285,4.232804232804233,3.1746031746031744,3.7037037037037033,5.291005291005291,6.349206349206349,9.523809523809524,4.761904761904762,4.761904761904762,1.0582010582010581,2.1164021164021163,-0.18412698412698414,-0.024867724867724865,4.098260856965422,7.936507936507936,189.0,0,0,0,0,1,0
Q96EE3,SEH1L SEC13L SEH1,0.0001097333479644,8.20260310993874e-06,0.220274483262622,2.6193302253311204e-05,7.5,2.5,6.111111111111111,3.3333333333333335,3.3333333333333335,6.388888888888888,4.166666666666666,5.0,5.555555555555555,5.555555555555555,2.5,4.722222222222222,3.6111111111111107,3.0555555555555554,4.722222222222222,13.333333333333334,6.388888888888888,7.5,3.6111111111111107,1.1111111111111112,-0.35750000000000004,0.012500000000000002,4.153216233501538,8.055555555555555,360.0,0,0,0,0,0,1
Q8IZC6,COL27A1 KIAA1870,0.0,0.0,0.0,0.0,5.913978494623656,0.8064516129032258,3.7096774193548385,3.6021505376344085,2.6344086021505375,21.344086021505376,1.6666666666666667,2.3655913978494625,5.10752688172043,7.204301075268817,2.043010752688172,1.129032258064516,16.29032258064516,5.161290322580645,5.43010752688172,5.698924731182796,4.67741935483871,3.763440860215054,0.5376344086021506,0.913978494623656,-0.6365591397849463,0.03392473118279569,3.7647937455384515,4.086021505376344,1860.0,0,0,0,0,1,0
P06730,EIF4E EIF4EL1 EIF4F,0.0011522001536266,0.0008965184901893,0.2734902864026037,0.0025779575906374,5.0691244239631335,1.8433179723502304,6.451612903225806,8.294930875576037,3.686635944700461,5.0691244239631335,2.3041474654377883,5.0691244239631335,7.373271889400922,7.834101382488479,1.3824884792626728,5.990783410138248,5.0691244239631335,3.225806451612903,5.529953917050691,5.529953917050691,8.294930875576037,5.529953917050691,3.686635944700461,2.7649769585253456,-0.6967741935483872,-0.01612903225806452,4.1955960145682,10.138248847926267,217.0,0,1,0,0,0,1
O15235,MRPS12 RPMS12 RPSM12,5.48666739822232e-05,0.0,0.1854573535633021,9.723137229429508e-07,3.6231884057971016,5.072463768115942,1.4492753623188406,3.6231884057971016,1.4492753623188406,10.869565217391305,3.6231884057971016,1.4492753623188406,7.971014492753622,11.594202898550725,2.1739130434782608,2.898550724637681,8.695652173913043,4.3478260869565215,8.695652173913043,4.3478260869565215,7.971014492753622,7.971014492753622,1.4492753623188406,0.7246376811594203,-0.4304347826086957,0.11956521739130435,3.999404560002826,3.6231884057971016,138.0,0,0,0,1,0,1
Q96LT7,C9orf72 DENND9 DENNL72,0.00098760013168,0.0003092408060622,0.2641744156042708,0.0016161358966776,5.197505197505198,1.8711018711018712,6.029106029106029,6.4449064449064455,4.98960498960499,5.197505197505198,2.9106029106029108,7.484407484407485,5.405405405405405,11.642411642411643,2.494802494802495,3.118503118503119,4.781704781704782,3.7422037422037424,4.98960498960499,7.484407484407485,6.4449064449064455,6.4449064449064455,1.0395010395010396,2.2869022869022873,-0.06923076923076925,-0.01787941787941788,4.15777293861815,8.316008316008316,481.0,0,1,0,0,0,0
Q6ZSJ8,C1orf122,0.0,0.0,0.0,0.0,13.636363636363635,0.9090909090909091,5.454545454545454,8.181818181818182,0.9090909090909091,16.363636363636363,0.0,0.9090909090909091,2.727272727272727,7.2727272727272725,1.8181818181818181,0.9090909090909091,12.727272727272727,7.2727272727272725,10.909090909090908,3.6363636363636362,0.9090909090909091,3.6363636363636362,1.8181818181818181,0.0,-0.8836363636363637,0.0,3.6288277553699237,2.727272727272727,110.0,0,0,0,0,0,1
P23921,RRM1 RR1,0.0001097333479644,7.239016432431253e-07,0.2449568435061052,0.0005595388342434,6.944444444444445,2.0202020202020203,4.924242424242424,7.196969696969697,3.0303030303030303,5.555555555555555,1.893939393939394,6.8181818181818175,7.449494949494949,9.343434343434344,2.904040404040404,5.808080808080808,3.787878787878788,3.9141414141414144,4.41919191919192,6.186868686868687,5.934343434343434,5.42929292929293,1.5151515151515151,4.924242424242424,-0.36060606060606065,-0.0006313131313131317,4.195163906339343,9.469696969696969,792.0,0,1,0,0,0,1
P53609,PGGT1B,5.48666739822232e-05,0.0,0.1751665934759188,5.9694090177404e-07,5.835543766578249,3.978779840848806,5.835543766578249,5.835543766578249,4.244031830238726,7.957559681697612,2.6525198938992043,4.774535809018567,4.509283819628647,11.140583554376658,2.9177718832891246,4.509283819628647,3.183023872679045,2.9177718832891246,6.36604774535809,9.283819628647215,4.509283819628647,4.244031830238726,1.5915119363395225,3.7135278514588856,-0.27161803713527854,-0.005305039787798411,4.184807380616291,9.549071618037134,377.0,0,0,0,0,0,1
Q96GD4,AURKB AIK2 AIM1 AIRK2 ARK2 STK1 STK12 STK5,0.0012070668276089,0.0006540056858732,0.2756999015367729,0.0013644487391515,6.395348837209303,1.4534883720930232,3.488372093023256,7.267441860465117,2.9069767441860463,5.523255813953488,3.77906976744186,5.232558139534884,6.395348837209303,11.627906976744185,2.616279069767442,3.488372093023256,7.267441860465117,3.77906976744186,7.55813953488372,6.395348837209303,3.77906976744186,6.104651162790697,1.1627906976744187,3.77906976744186,-0.40058139534883724,0.03575581395348837,4.154660094113027,7.848837209302325,344.0,1,0,0,0,0,1
Q9H0M5,ZNF700,0.0,0.0,0.0,0.0,4.31266846361186,6.738544474393531,1.8867924528301887,9.973045822102426,5.256064690026954,7.277628032345014,6.873315363881402,3.234501347708895,11.05121293800539,3.0997304582210243,1.6172506738544474,2.4258760107816713,3.7735849056603774,3.7735849056603774,6.873315363881402,8.355795148247978,6.064690026954178,1.8867924528301887,0.2695417789757413,5.256064690026954,-1.0952830188679246,0.06752021563342318,4.075848280844481,10.781671159029651,742.0,1,0,0,0,0,0
Q5TD97,FHL5 ACT,0.0057061340941512,0.0008664525653119,0.3083688159968154,0.0315879951790462,2.8169014084507045,13.028169014084506,5.28169014084507,6.690140845070422,6.690140845070422,5.633802816901409,3.5211267605633805,3.5211267605633805,10.211267605633804,5.28169014084507,1.7605633802816902,3.873239436619718,3.169014084507042,2.8169014084507045,2.8169014084507045,7.746478873239436,4.929577464788732,3.873239436619718,1.4084507042253522,4.929577464788732,-0.41830985915492963,0.014084507042253516,4.122783587149395,13.028169014084506,284.0,1,0,0,0,0,0
Q03924,ZNF117,0.0,0.0,0.0,0.0,3.5196687370600417,6.832298136645963,0.8281573498964804,9.109730848861282,4.3478260869565215,5.797101449275362,7.453416149068323,4.554865424430641,14.699792960662524,5.590062111801243,1.0351966873706004,4.968944099378882,1.8633540372670807,3.7267080745341614,4.761904761904762,6.418219461697723,7.6604554865424435,2.2774327122153206,0.4140786749482402,4.140786749482402,-1.005175983436853,0.10269151138716356,4.024883347294773,8.902691511387163,483.0,1,0,0,0,0,0
Q8NE00,TMEM104,0.0,0.0,0.0,0.0,7.661290322580645,2.4193548387096775,4.435483870967742,3.4274193548387095,8.46774193548387,6.854838709677419,2.0161290322580645,5.846774193548387,2.4193548387096775,11.088709677419354,3.024193548387097,3.225806451612903,3.8306451612903225,2.0161290322580645,5.241935483870968,5.846774193548387,7.258064516129033,9.274193548387096,1.6129032258064515,4.032258064516129,0.4602822580645161,-4.476705744456276e-19,4.125875447590142,14.112903225806454,496.0,0,0,1,0,0,0
Q8TF45,ZNF418 KIAA1956,0.0001097333479644,1.0775258986822073e-07,0.2488345320164037,0.0012213625229802,1.9230769230769231,6.804733727810651,1.4792899408284024,10.798816568047338,4.289940828402367,8.727810650887575,7.840236686390532,1.6272189349112427,6.952662721893491,5.473372781065089,0.591715976331361,1.7751479289940828,3.8461538461538463,5.473372781065089,8.431952662721894,10.798816568047338,4.733727810650888,4.289940828402367,0.8875739644970414,3.2544378698224854,-1.0536982248520712,0.038905325443786984,4.022944803776457,8.431952662721894,676.0,1,0,0,0,0,0
Q9BUF7,CRB3 UNQ588/PRO1158,0.0013716668495555,0.0001773232075381,0.2609500018361671,0.000797529279691,10.0,0.0,0.8333333333333334,6.666666666666667,1.6666666666666667,7.5,0.0,4.166666666666666,2.5,18.333333333333332,0.8333333333333334,4.166666666666666,8.333333333333332,3.3333333333333335,7.5,9.166666666666666,6.666666666666667,5.833333333333333,1.6666666666666667,0.8333333333333334,0.10249999999999998,0.025,3.764520784742183,4.166666666666666,120.0,0,0,1,0,0,0
Q13330,MTA1,0.0014265335235378,0.0004221760405677,0.2918580201225381,0.0109126766436346,8.111888111888112,1.6783216783216783,4.335664335664335,6.713286713286713,2.097902097902098,5.314685314685315,2.237762237762238,4.195804195804196,6.433566433566433,9.230769230769232,2.3776223776223775,4.615384615384616,7.5524475524475525,3.9160839160839163,7.8321678321678325,7.8321678321678325,4.755244755244755,5.174825174825175,1.3986013986013985,4.195804195804196,-0.6166433566433567,0.0344055944055944,4.160707241532787,7.6923076923076925,715.0,1,0,0,0,0,0
P63313,TMSB10 PTMB10 THYB10,0.0001646000219466,9.624753479125264e-06,0.2519488878262775,0.0008958523002559,6.8181818181818175,0.0,6.8181818181818175,15.909090909090908,2.272727272727273,2.272727272727273,0.0,6.8181818181818175,18.181818181818183,4.545454545454546,4.545454545454546,2.272727272727273,4.545454545454546,4.545454545454546,2.272727272727273,6.8181818181818175,11.363636363636363,0.0,0.0,0.0,-1.309090909090909,-0.022727272727272728,3.589416279148799,2.272727272727273,44.0,0,1,0,0,0,0
A8MUN3,,0.0,0.0,0.0,0.0,9.090909090909092,4.545454545454546,1.5151515151515151,5.303030303030303,3.787878787878788,8.333333333333332,5.303030303030303,3.0303030303030303,3.0303030303030303,6.8181818181818175,1.5151515151515151,0.0,10.606060606060606,1.5151515151515151,7.575757575757576,14.393939393939394,2.272727272727273,7.575757575757576,2.272727272727273,1.5151515151515151,-0.16893939393939397,0.04318181818181818,3.9384324846575156,7.575757575757576,132.0,0,0,0,0,1,0
Q9UBB4,ATXN10 SCA10,0.0024690003292,0.0003502710932036,0.2841472452408891,0.0043621292579716,6.947368421052631,2.736842105263158,6.105263157894736,8.0,4.0,3.1578947368421053,1.6842105263157894,7.368421052631578,5.473684210526316,13.894736842105262,1.6842105263157894,6.105263157894736,4.842105263157895,4.0,5.263157894736842,6.105263157894736,4.631578947368421,6.315789473684211,0.631578947368421,1.0526315789473684,-0.08000000000000003,-0.03200000000000001,4.07674298713924,5.684210526315789,475.0,0,1,0,0,0,1
Q9Y324,FCF1 C14orf111 CGI-35,0.0001097333479644,1.1610191774071053e-07,0.2054638423024857,1.4686907363643376e-05,5.05050505050505,4.040404040404041,7.07070707070707,4.040404040404041,3.0303030303030303,3.0303030303030303,2.525252525252525,6.565656565656567,12.121212121212121,8.080808080808081,4.040404040404041,2.525252525252525,6.565656565656567,4.545454545454546,9.090909090909092,3.0303030303030303,4.545454545454546,5.05050505050505,0.0,5.05050505050505,-0.6696969696969697,0.10353535353535354,4.108764446048392,8.080808080808081,198.0,1,0,0,0,0,1
